avg_area_income,avg_area_house_age,avg_area_roomNb,avg_area_bedroomNb,area_population,house_price,house_address
61875,5.90,6,4,35833,975006,"213 Eaton Glen
Port Zacharymouth, IN 79205-6001"
80422,5.93,8,3,51383,1661435,"5790 Linda Drive
South Kelseychester, NH 66506-0128"
41065,5.09,7,5,37601,557229,"757 Howard Via
Lake William, NH 07208"
68886,5.64,6,3,21689,871325,"91339 Page Haven Suite 833
Vegaland, WI 86775"
70657,7.25,6,2,22744,1246485,"4892 Dana Landing Apt. 954
Cathytown, NC 83325"
78199,5.10,6,2,50241,1491153,"914 Black Roads Suite 378
Jacquelinetown, DE 52211"
63536,6.64,8,6,45842,1532682,"4370 Phillips Plain Apt. 677
Dudleyburgh, RI 34309"
57192,6.11,6,2,21519,646248,"0551 Harris Mews Apt. 676
South Colleenstad, OK 76109"
88733,4.74,8,4,32506,1397944,"5513 Ward Mission Suite 961
West Melissafort, NH 86610"
46286,6.39,9,3,42246,1153322,"4366 Lewis Crescent Suite 780
Paynefurt, VT 65844"
71800,4.63,7,3,33178,1135031,"PSC 9249, Box 8264
APO AE 94608"
63701,6.53,6,2,52554,1312467,"1125 Timothy Landing Suite 089
North Michelleburgh, DE 43595-7674"
61516,5.45,8,4,44913,1224002,"4005 Desiree Circles Apt. 228
Kristinatown, CA 37998-8425"
66750,7.16,6,3,46554,1394638,"1630 Castillo Summit Apt. 619
East Karenborough, VA 26540-5015"
85669,5.33,8,6,24273,1218125,"40806 Gonzalez Ports Suite 735
Richardbury, LA 07364"
53562,6.32,4,3,17964,266299,"441 Ryan Courts Suite 717
Gonzalesport, NV 30350"
61135,5.51,6,4,49167,1052568,"696 Morales Mount
North Stephaniefurt, IL 15970-0880"
70643,7.86,8,5,24299,1460451,"4119 Armstrong Garden Suite 396
Hawkinsville, AZ 45777"
76636,5.77,6,3,39793,1205378,"4764 Kevin Turnpike
North Kristy, MH 98016-2735"
74229,6.74,6,2,20043,1110394,"27781 Emily Mission Suite 338
Diazfort, SD 77874"
68743,6.07,7,4,34009,1218566,"PSC 7604, Box 4292
APO AP 69437-0477"
42246,4.88,7,4,53671,862866,"1221 Moore Parkways Suite 970
South Zachary, GA 88442"
57632,5.65,5,4,33884,705101,"483 Henry Locks
Wilcoxtown, SD 27970"
71067,4.52,6,2,43420,1112195,"37016 David Glens Apt. 820
North Sydneyborough, MA 23001-0912"
71814,5.14,8,3,27308,1049981,"1566 Jesus Expressway Suite 832
Kathrynview, AK 07505"
80155,7.01,6,4,45609,1650269,"996 Cristina Park
Marshallmouth, OK 70984"
71229,4.85,7,4,27169,699787,"979 Amanda Mills Apt. 740
Jamesmouth, IN 33835-2971"
65182,3.64,7,4,32730,779106,"97736 Brooks Lights
Port Rhonda, PA 26349"
65258,8.25,8,3,44353,1748475,"21023 Jennifer Summit
Port Brittanyburgh, PR 59046"
79989,5.35,7,4,53110,1550037,"PSC 0911, Box 4735
APO AE 04626-3158"
49664,4.50,6,3,29404,581135,"7886 Laurie Street Suite 487
Lindsayberg, OK 30647"
73579,7.59,8,5,37368,1537766,"6624 Tina Trail Apt. 796
Annaside, MN 18320-8664"
75866,5.74,7,3,30351,975055,"27680 Kayla Garden Apt. 502
Lake Amytown, VT 21723-8240"
78049,4.68,7,4,28727,990726,"393 Mark Crescent Apt. 318
Sullivanmouth, MT 91498"
69446,6.26,8,3,22578,1092843,"4123 Debbie Plain
Juliatown, NE 39004"
73006,4.20,7,3,36706,1217309,"6320 Christopher Spur
Sergioborough, MA 62426-1311"
78147,7.26,6,3,30040,1622262,"366 Olson Courts
Wongton, GU 39226"
64043,6.76,8,4,21351,1288490,"53458 Daniel Locks Apt. 694
Flemingburgh, HI 86115-0628"
96899,4.40,7,3,50293,1697281,"69814 Parrish Lock
East Micheal, SC 69549"
75060,5.57,8,6,18699,1242317,"98184 Susan Bridge
Aaronchester, MD 67130"
97076,5.96,7,2,39916,1969194,"20831 Heather Common Suite 998
Lake Elizabeth, MS 95665-3322"
75250,6.62,7,4,34098,1418724,"36847 George Turnpike Apt. 614
Wardside, FL 81978-4911"
61099,5.11,7,4,33249,744450,"6096 Mack Circles Apt. 436
Diazchester, IA 07399"
43401,7.04,7,3,24589,736817,"67815 Hunt View Apt. 776
West Melaniefort, CO 84268-8523"
76229,6.30,8,5,46694,1820595,"86237 Cynthia Ranch
Aprilton, GA 79580-2787"
70699,4.81,6,3,26598,799191,"202 Cody Club
Lake Ruben, SD 83426"
58719,6.15,7,4,44957,1296240,"96658 Virginia Village Apt. 406
Melissaton, VT 79035-8774"
73238,7.18,6,2,33995,1341723,"5160 Anderson Forks Suite 782
North Emily, VA 86170-3249"
50818,4.47,8,5,34818,771002,"76188 Whitney Landing Apt. 911
East Shaneburgh, MT 56173-8113"
60298,6.58,7,6,33621,1243748,"777 Heather Station
New Danielborough, ME 21280"
63558,6.26,7,4,37970,1138037,"48129 Collier Prairie
Bridgesstad, SD 33921"
68705,4.92,7,3,40183,1020146,"18094 Walker River
Matthewmouth, IN 75818-3834"
72994,6.58,7,3,40450,1507036,"673 Gibson Circles Suite 962
South Andrew, FL 87783-2655"
53848,5.40,6,4,23853,569877,"7639 Alexandra Way Apt. 400
Mooneystad, ID 09802"
62992,5.91,7,3,23117,867311,"07743 Michael Glens Suite 132
Lake Gabrielashire, NE 68478"
83005,4.46,6,4,44195,1325355,"297 Reynolds Greens Apt. 163
Jonathanstad, FL 82710"
73700,8.18,7,5,34446,1710966,"18880 Ramos Loop
Matthewborough, FL 68043"
44834,6.44,6,4,40784,757469,"24988 Roach Pines
North Allisontown, PR 01335"
69496,5.96,10,3,36249,1450787,"73212 Diane Camp
Lake Maria, MO 55537-5224"
72582,4.29,6,2,26765,1004340,"844 Charles Stream
Samuelview, NJ 14509-7731"
76909,4.96,9,3,57323,1957985,"0534 Palmer Canyon Suite 267
Tiffanymouth, NH 63798-5081"
70658,6.72,8,6,32689,1262187,"402 Ortiz Shoals Suite 053
East Deannaview, OH 88507-7776"
72406,4.45,6,2,32749,718187,"41617 Nicholas Ferry Suite 806
Perkinschester, VA 33951"
62894,5.21,8,5,35594,1271519,"0454 Brianna Radial
Christopherhaven, MH 84564"
76627,7.49,7,2,20782,1333996,"884 French Mountains
New Austinton, UT 96635-9122"
67781,6.01,7,4,43571,1424389,"473 Martinez Manors Apt. 711
North Robertchester, FL 17689-6624"
74004,6.71,6,3,25909,1078577,"961 Benjamin Village Suite 910
Coxfurt, VA 54297"
62006,5.74,9,4,53450,1536899,"7107 Nathan Neck Apt. 835
Jeremyside, DE 56708"
66698,5.39,7,4,40558,1165875,"327 Michael River
Harringtonbury, TN 48100-3204"
74562,5.35,9,6,18598,1165878,"76830 William Spur
North Dennisborough, NJ 77736-3759"
67715,4.75,6,4,38555,1099917,"254 Silva Coves
Jorgetown, PA 58403-1657"
49055,7.74,9,4,26841,1244631,"Unit 3354 Box 0509
DPO AA 43248"
66485,5.70,7,3,28003,873509,"483 Choi Falls Suite 958
South David, UT 15496"
72900,5.22,7,4,39311,1270928,"039 Riley Divide
North Seanmouth, AK 27303-1827"
67076,4.07,7,6,35182,997619,"4465 Butler Port Suite 334
Potterfort, GU 07071"
49199,6.38,7,2,44787,913979,"826 Price Lodge Apt. 957
East Monica, NV 24427-2388"
56374,5.71,7,3,35085,856208,"0392 Russell Pines
Vanessachester, ME 86976"
78077,7.16,6,3,40737,1729392,"030 Nicole Pass Suite 606
South Christianmouth, IN 41626"
71103,5.68,8,5,59442,1518788,"88096 Campbell Coves Apt. 230
Russellchester, FL 07349"
59905,5.13,6,4,35189,752168,"USS Frost
FPO AE 14077-5917"
67673,6.33,8,3,39902,1550931,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646"
67124,5.45,7,4,56400,1327807,"110 Johnston River Apt. 404
Crystalchester, OK 52258-1753"
65274,9.52,6,2,25621,1399906,"96381 Sonya Mission
East Kevin, OK 68218-3510"
61828,7.40,7,3,31309,1235592,"1604 Wilkinson Tunnel
Lake Lawrenceburgh, TX 40964-2749"
50041,5.98,9,3,68312,1626676,"300 Jamie Freeway
South Marioshire, MI 12514-5439"
68870,5.28,6,2,42188,1099960,"Unit 4845 Box 2656
DPO AE 68663"
56247,6.95,8,3,36910,1289191,"53083 Russell Skyway
North Reginaldfurt, KS 45504"
79763,6.08,6,3,53615,1441312,"2047 Jodi Turnpike
Johnfurt, MA 96951-8875"
50661,5.79,5,4,44262,829129,"273 Powers Fork Suite 167
Russellport, ME 52621"
65143,7.81,7,4,42575,1443228,"56438 Swanson Pine Apt. 589
East Ralph, ME 69500-6236"
53641,4.51,8,5,36472,616057,"5215 Robert Circles
Paulfort, AR 94686"
55717,5.04,6,4,42051,809057,"25009 Erik Junction
Curtismouth, MP 58591-5659"
68268,5.91,7,4,35935,1383938,"7609 Morse Trail
South Cody, AZ 06438"
83445,5.31,6,2,44808,1514555,"2452 Holly Forge
Jonesville, FL 71030-2432"
76610,3.77,7,3,55430,1214689,"624 Alyssa Plains Apt. 752
New Charlesstad, DC 55271-6451"
78686,7.02,7,5,34768,1672445,"495 Hill Green
East Kyle, SC 87017"
86233,4.28,9,6,38437,1496777,"Unit 8468 Box 1021
DPO AA 81950-7765"
75867,6.59,7,3,32320,1408428,"5425 Alvarado Stravenue Suite 664
Lindseymouth, PA 50595"
73428,6.54,7,6,42332,1447493,"20495 Melissa Gardens Suite 101
North Laura, CO 17542-6982"
74995,5.09,7,3,41652,1301487,"9972 Frank Stream
Lake Jasmine, WY 31336-2690"
58779,8.19,7,6,38936,1472809,"501 West Divide
Port Michelle, TX 06963-2825"
49757,5.79,8,6,44877,975384,"3660 Nicole Flat
Landryburgh, DE 79241"
71135,6.47,8,3,15442,1088699,"69116 Webster Fields
West Alisonview, MH 37273-4393"
82920,5.78,6,3,44985,1527676,"204 Arias Grove Apt. 165
Barbarafurt, AZ 60551-8117"
59492,4.39,8,6,46608,1078535,"8614 Anthony Knolls Apt. 406
Davidsonview, NE 45957-8349"
70364,7.22,6,2,22201,1054249,"PSC 5623, Box 7679
APO AP 93864"
70947,6.55,5,3,41819,1214263,"49059 Peters Glen
East Debbieburgh, CT 93304-2440"
78646,4.08,8,4,17552,920952,"599 Vanessa Springs
West Kaitlinton, CA 56383-3070"
73273,6.29,6,4,36791,1132984,"03779 Ashlee Mount Apt. 453
South Timothymouth, PR 42283"
84115,7.86,7,4,21777,1731564,"2564 Jeremy Parkway Suite 094
Port Eric, IA 39750-1691"
79433,5.12,6,2,40078,1236633,"55398 Lawrence Drive
Port Teresafurt, MO 40683"
69648,6.15,7,2,41612,1473681,"9923 Misty Lock
West Jason, SD 47423-5014"
79639,6.41,9,3,37130,1852585,"457 Park Locks Apt. 056
North Tracey, DE 03303"
76856,5.51,6,4,29382,1254938,"7670 Richard Branch
Aimeeburgh, OK 15281"
82199,6.65,7,5,33609,1638661,"471 David Corners
Kennethburgh, WA 92120"
72814,6.49,7,2,37883,1367130,"71649 Susan Mews
South Alishaburgh, VA 83826"
75168,6.50,6,4,32966,1327961,"5038 Renee Mount
Craigchester, WA 52680"
70508,6.23,7,2,41981,1332043,"USCGC Carrillo
FPO AE 12579-7463"
46932,7.53,7,3,22190,893215,"074 Pamela Crescent Apt. 243
South Alexisbury, MP 43498-1835"
60137,6.55,7,2,15994,832691,"788 Warren Rue Apt. 896
Lake Michelle, MP 85827"
66027,4.17,6,4,43645,885249,"5675 Rachel Unions
Lake Angela, PW 30864"
76162,5.46,7,3,13802,715460,"43204 Daniel Forks Apt. 619
Port John, NJ 56009"
69586,6.39,9,3,35254,1509962,"199 Charles Crossroad
Waltonton, OK 28554"
86859,5.70,8,3,46560,1942640,"PSC 6264, Box 7264
APO AE 69725"
68182,5.98,6,4,41934,1175289,"614 Ramirez Mills
Paulton, ME 24476"
60379,8.14,8,4,43552,1675523,"355 Rivas Vista Suite 528
New Elizabeth, CA 07155"
55430,5.65,7,3,36332,886321,"03909 Melissa Shores
Theresamouth, FM 66053"
50016,5.58,6,3,29559,497368,"36648 Justin Dam Suite 426
Robersonborough, FM 14566-2618"
49564,5.22,8,3,23819,542597,"14150 Chad Passage
South Jennifermouth, MI 31940"
74280,6.93,7,5,26947,1422004,"60183 Angela Loop
West Markview, GU 22828"
73421,6.63,8,5,35631,1491290,"1608 Sullivan Manors Apt. 635
Marshallport, NE 55068"
74253,4.94,8,5,26957,1279280,"90661 Christine Ramp
Jeanmouth, WA 05188"
80073,6.76,8,4,32416,1838984,"097 Rodgers Meadow
Jamiemouth, WA 69697-6589"
67501,5.70,5,3,27413,807916,"63105 Christopher Squares
North Kaylastad, ME 96306-6752"
69570,5.18,8,4,27113,1076602,"PSC 8343, Box 1708
APO AE 20704-2228"
81998,5.41,4,4,38628,1232872,"6725 Tucker Path
Chaveztown, KS 39646"
68228,6.11,6,3,38295,1038154,"60062 Butler Isle Apt. 286
Christopherland, HI 76306"
74181,5.82,6,4,31462,1140209,"99661 Johnson Valleys
Johnberg, DC 94311"
65801,5.97,7,4,42607,1305102,"USS Whitaker
FPO AA 99014-4914"
70720,5.49,8,3,29301,1044017,"70037 Turner Parkway Suite 002
West Michele, ND 09161"
59563,6.17,8,4,24196,906544,"558 Jeffrey Parkways
Lisaville, FL 54897-6198"
57312,5.68,8,6,38930,1200889,"3970 Benjamin Walk
Beanville, GA 24531"
76448,6.85,7,3,23215,1412620,"67135 Anderson Ridges Suite 891
North Tamistad, PR 58979-1600"
68935,5.89,7,3,27479,1109261,"581 Jonathan Highway Apt. 682
East Lindsay, MT 17494-6010"
74274,5.42,8,7,32789,1347203,"21403 Gibson Harbors
New Rickeyside, MS 15391-1266"
82115,6.74,7,4,46052,1796532,"591 Fernandez Ports
North Angelaside, MP 72848"
57671,6.26,7,4,30496,960905,"511 Parker Plains
Lake Paige, TN 66753-2740"
68062,5.78,8,3,30689,1255736,"3460 Melissa Shoal
Lisachester, ND 84821-7611"
73335,5.31,6,2,32271,935061,"22941 Stark Hollow Suite 275
East Chelseafort, MN 05973"
87295,6.10,6,2,23400,1116680,"4782 Curtis Plaza
Taylorshire, WV 81216-5334"
77970,5.36,8,4,29941,1519415,"546 Joseph Wells Suite 161
Laneberg, NC 15051-8273"
66997,6.51,8,3,55761,1788786,"753 Robin Vista
Lake Kristy, MP 76281"
69233,5.28,8,5,23728,1144319,"571 Dixon Stream
South Barbarashire, WA 67750"
69686,5.37,8,5,41008,1148508,"76306 Danny Expressway Suite 720
Ianside, MA 48504"
60665,5.50,7,6,37713,1029273,"50565 Austin Pike Apt. 382
Noblefort, GA 64078-9562"
60838,6.86,7,2,58169,1543966,"87580 Suzanne Viaduct
Andersonstad, MI 97761"
70945,5.76,7,4,18268,1029952,"2119 Marsh Springs
Kellymouth, MP 07861"
63308,6.06,8,4,31957,1286975,"122 Kevin Stream
South Donna, MD 76364"
69240,4.74,8,3,34501,1169737,"261 Harrington Dam Apt. 946
Johnmouth, PR 12717-7791"
52840,6.86,7,4,40737,1268421,"449 Sarah Manor
Robertberg, CO 36997-5858"
51480,6.20,9,5,29803,987974,"3528 Gray Harbors Suite 412
Ericberg, GA 34088"
61957,5.31,7,4,32898,1128895,"42150 Charles Roads
Sarahview, TX 23286"
83409,6.22,6,2,59347,1770681,"329 Carroll Garden Apt. 199
Patriciahaven, UT 57426-1034"
68953,5.17,7,2,13008,568843,"829 Nicholas Fork
Karlview, NY 69693"
66910,4.06,7,3,34625,821599,"84837 Miller Ways
Eatonberg, WA 00797"
64708,6.37,6,2,23746,931733,"USNV Turner
FPO AE 36440-1787"
52934,6.90,6,4,44767,1218636,"47810 Harris Prairie
South Alexandra, WA 19642-8250"
81745,7.15,7,3,21021,1626660,"3022 Bryant Junctions
North Amandamouth, CA 51797"
79664,6.68,5,3,32807,1298477,"125 Jay Radial
East Brandonport, OK 68905"
66040,4.57,5,5,28616,752357,"8803 Marvin Trace
Lake Debbie, AK 81237"
74079,7.47,7,3,32447,1696340,"USCGC Kaiser
FPO AP 82517"
87736,7.01,5,2,28114,1578146,"5034 Stevenson Meadows Suite 188
Littlestad, SC 05483"
57658,5.39,5,3,35438,731715,"6615 Cole Brook
Port Jamesfurt, AZ 02926"
77416,6.05,7,4,11915,1009855,"037 Rodney Keys Suite 061
Stokesbury, NM 33106-4508"
82868,4.59,7,5,20958,1111656,"157 Mendoza Gardens
Williamhaven, DE 70779"
76396,7.26,6,3,49785,1626125,"303 Allen Mountain
Wilsonbury, RI 31109-9742"
54453,5.64,7,5,40552,999971,"72757 Shawn Ranch Suite 164
Harrisonbury, OR 58149-5700"
71381,5.78,8,3,36428,1295967,"074 Thompson Cliffs Suite 501
New Elizabethburgh, WV 32301-5149"
64194,8.06,7,3,42962,1545864,"19604 Sarah Spur Apt. 293
Russellchester, PW 47848-0324"
77514,5.56,7,3,34958,1360911,"08861 Powell Locks Suite 444
Davidmouth, TX 47690-6836"
100741,5.87,7,4,26041,1644923,"5155 Virginia Station
Fischerberg, PA 75078-8129"
75392,6.48,6,3,43359,1435770,"847 Winters Loop Suite 036
Staffordville, FM 06029"
88721,5.99,7,3,30966,1528987,"882 Salas Course Apt. 021
Port Erica, WA 18765-4834"
75820,6.70,6,4,28939,1373107,"916 Brady Trafficway
Smithland, IA 21092-0828"
54497,5.61,7,4,29180,756217,"8639 Jerry Freeway
Stephanieborough, WA 24745"
73255,5.41,6,3,41369,1413105,"1365 Morgan Bridge Suite 385
Thomastown, MI 80735-1143"
67177,5.98,10,4,40456,1440318,"242 Smith Cliffs Apt. 583
Alexandermouth, ND 25093-7275"
62358,6.87,7,4,35366,1212276,"112 Mark Glens Suite 136
Lake Jason, WY 98504-0312"
69060,5.89,7,4,35742,1356540,"PSC 5910, Box 8189
APO AE 58329"
60913,7.25,7,2,25280,1056226,"3421 Fuentes Run
Millerton, TN 40497-9082"
60050,5.66,8,5,41799,1384787,"8607 Mary Islands Suite 956
North Russell, MA 04668"
75024,5.91,6,4,35673,1194440,"638 Michael Field
Port Christineberg, ND 80365-5765"
71324,4.09,6,2,27362,858160,"2720 Michelle Motorway Suite 701
West Robert, ID 94081"
71430,4.57,9,5,45173,1471031,"400 Jacqueline Ville
Meltonborough, OH 17880-0244"
72647,6.29,7,5,51127,1626593,"87758 Michele Court Apt. 732
Costaview, MO 92235-1436"
51339,6.29,7,3,28732,781524,"5565 Hughes Tunnel
Martinview, AZ 36561-6760"
74436,3.53,6,3,51546,1329521,"038 Hannah Knoll
New Kyle, CT 40894"
61687,5.51,7,3,45279,1210827,"908 Davis Mount
Harrisonburgh, RI 63275"
69285,5.49,7,3,37681,1259163,"410 Daniel Orchard Apt. 391
Murraychester, MH 13629-1447"
66190,8.30,8,6,24912,1497377,"0641 Haney Wells
Smithtown, MD 10999-1822"
58846,7.97,6,3,37979,1159700,"USNV Thomas
FPO AE 18133"
81823,5.30,9,3,31556,1556256,"3555 Rodriguez Mountains
Markstad, RI 39801"
63354,4.89,7,4,37718,932616,"38001 Nicole Mill
Taylorville, AZ 62203"
88531,6.30,8,6,34410,1842066,"8155 Young Road
Hopkinsbury, MA 30967-3412"
71901,6.72,6,4,36966,1414295,"7911 Marcus Centers Suite 171
New Aaron, MD 01881-8147"
72647,4.96,8,4,35629,1285019,"459 Hall Street Suite 619
Pamelaberg, SD 16934"
75692,4.64,6,2,24437,867045,"464 Allen Locks Suite 511
Jamesborough, MT 58821-7233"
67831,6.50,8,4,10841,1077059,"PSC 1508, Box 8246
APO AA 48060-7382"
70933,5.34,6,3,40092,1088635,"167 Anderson Hill
New Charleshaven, MA 94790"
45750,4.81,6,3,39693,494609,"0870 Ramos Squares
Brettburgh, KS 51322"
57060,4.51,7,3,36854,767215,"PSC 3365, Box 1233
APO AA 67223"
75145,7.52,9,6,21261,1658572,"781 Collins Trail
Richardsonshire, SC 87763-3376"
71363,7.29,6,4,27965,1308508,"294 Daniel Mission
East Dana, NM 10193-2681"
70170,6.23,8,3,35197,1217022,"9874 Jesus Pike
East Anthony, MT 02062-5778"
56577,5.85,6,4,38519,940229,"12080 Haynes Courts
Lake Natalie, RI 97989"
57073,5.64,8,5,39652,1208458,"54331 Jennifer Groves Suite 994
New Heatherport, VA 80924"
78679,6.45,9,3,57410,2082236,"51839 Pham River Apt. 473
West Carrieside, KY 01300-6139"
70092,5.97,5,4,37410,1081497,"7636 Rodriguez Extensions
Smithside, ND 83905"
48957,6.75,6,4,28742,813726,"01783 Young Forge Suite 528
Robersonland, SC 61342"
52707,5.93,7,3,37737,1016301,"1339 Sally Court Suite 166
Ritaview, ND 26668-5437"
69288,6.52,8,5,52970,1782804,"44522 Barnes Crossing
Brandibury, NJ 50981-7991"
63918,5.10,8,4,48670,1095035,"637 Jodi Flat
Lake Jose, NV 35151-3084"
77701,7.80,9,6,49495,2187326,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367"
84243,6.21,6,2,30240,1366668,"0069 Kaitlyn Turnpike
Danielborough, IA 80518"
76902,6.05,8,5,50668,1727593,"Unit 3973 Box 2809
DPO AE 61808-1106"
69530,4.21,7,5,23887,815191,"440 Lynch Shores
Port Brianbury, TX 19196"
67908,6.23,8,3,32950,1383508,"52363 Hopkins Lock Suite 586
North Ryan, MO 26455"
62557,5.74,7,3,33986,1122564,"44646 Kevin Shore
New Tiffany, VI 94479-9812"
69672,5.28,8,6,31800,1059114,"27624 Rivera Square
Staceyshire, WY 71589"
66785,6.03,8,4,33872,1480442,"Unit 7003 Box 3447
DPO AA 60987"
71158,5.05,6,3,30221,1016871,"7341 Mack Islands Suite 642
Michaelberg, CA 43226-3361"
69362,5.11,6,3,30185,682633,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
64495,6.06,6,4,17477,685776,"9623 Cobb Parkway
South Carolineton, WY 40652-4128"
60798,5.01,7,3,43682,939139,"46216 Davila Glen
Lake Brian, AR 60635"
81055,7.61,6,3,45684,1730103,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307"
69113,5.95,5,4,48475,1296433,"845 Hart Islands
West Jennifer, FL 43694"
79459,6.46,7,3,46292,1825071,"611 Mark Union Apt. 823
North Richardtown, GU 99197"
66866,6.47,7,5,32428,1126085,"8440 Clarke Orchard Suite 570
Williamberg, DC 27131"
61117,4.81,7,4,32508,729989,"54268 Teresa Place
Kathleenport, NY 53177"
73057,5.57,6,4,45566,1183273,"4033 Jones Motorway
East Jessica, CT 23593"
76912,6.43,6,3,27891,1128842,"44835 Wilson Camp
Reginaville, RI 60010"
65015,5.38,7,4,23417,1009831,"473 Jose Ridge Apt. 177
Port Shelly, FL 31743-1419"
76717,5.58,7,3,22276,1005392,"850 Robin Village
Zacharyton, AR 64853"
63331,5.72,8,4,20384,983534,"3045 Turner Squares Suite 595
South Brittanyton, NM 60501"
57997,6.46,9,4,45787,1626894,"64293 Flynn Corner
Robertchester, WI 05647-7344"
74264,5.56,7,3,47367,1379671,"Unit 6716 Box 5915
DPO AP 61238-5870"
60244,6.68,8,3,33350,1299327,"014 Matthew Ville
Port Steven, CO 11869"
77979,5.01,7,4,39731,1162192,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261"
73459,6.46,5,2,31514,1056563,"35136 Thompson Neck Suite 847
West Scott, WA 80138"
73907,5.48,8,6,37171,1295099,"719 Ross Villages Suite 993
Lake Emily, DE 72236"
51628,5.11,9,4,32713,817939,"882 Jason River Apt. 723
Rachelland, NM 71178-3730"
96398,4.45,6,2,22682,1053966,"2499 Dalton Keys
Nicholasland, LA 68235"
68144,7.20,7,5,33489,1427890,"6566 Roberts Crossroad
Ashleybury, AL 24951"
58548,6.87,7,6,40084,1226440,"978 Mcneil Fords Apt. 305
South Krystal, LA 46621"
78054,6.93,5,2,16144,975922,"4243 Johnson Parks Suite 665
Dianachester, UT 89393"
77453,5.91,8,3,53100,1664148,"270 Burgess Dam
Richardport, AZ 82697"
75729,7.10,4,2,46231,1517922,"932 John Branch Apt. 921
East Randy, WI 63721-3793"
61081,5.74,8,3,25628,1132662,"901 Ross Square
West Michelle, MI 35648-6068"
72120,4.99,8,5,49376,1447672,"56510 Lane Wells Suite 051
South Marilyn, IA 97229"
76453,6.23,7,4,24442,1220591,"07415 Megan Overpass
Tiffanymouth, ID 91241-4135"
53057,5.18,10,6,35763,1186663,"714 Steven Knolls
North Mitchellmouth, CT 83889"
63081,5.67,8,5,41562,1244789,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703"
66916,4.52,7,4,26897,966576,"7824 Craig Pike Suite 850
Williamside, MT 21607-0743"
70225,6.03,8,6,43719,1707495,"78277 Christopher Highway Apt. 842
Port Alexandratown, HI 78539"
56611,4.85,8,3,25495,729642,"85052 Trujillo Stream Suite 727
North Brandifort, HI 73318"
73679,7.52,6,2,19414,1235144,"998 Cole Avenue Suite 360
New John, DC 33344"
57115,8.43,6,3,31202,1278619,"768 Fowler Forest
East Samanthaborough, IA 50197"
63270,4.44,7,3,48532,1084012,"7133 Adams Club Suite 776
Hillside, NY 17290"
68728,6.48,8,5,46415,1786086,"99680 Debbie Plains
Emilymouth, WY 20045"
57630,5.91,7,3,38749,1096938,"13196 Robert Pass Suite 895
Riveraside, NM 17895-8133"
80949,5.51,7,4,40034,1606603,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630"
60587,6.70,7,3,35684,1346969,"Unit 1382 Box 1604
DPO AE 73827-5530"
42259,5.74,8,6,49216,852703,"643 Caleb Trail Suite 780
Dennisville, VI 23956"
78758,7.01,6,4,20453,1084763,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968"
47594,6.68,9,4,41311,1133814,"208 Darrell Circles Suite 375
Smithfort, DC 77522"
54466,5.75,6,3,7235,395523,"602 Ferguson Throughway Suite 431
New Nathanfurt, IA 99792"
52400,5.18,9,5,18117,827268,"63242 Brian Gateway Apt. 478
Peterburgh, NV 89177-9249"
